id,Company,TypeName,Inches,touchscreen,cpu_brand,cpu_name,cpu_speed,ram,secondar_storage,primary_storage,memory_type,gpu_brand,gpu_name,OpSys,weight,Price,ppi,touchscreen_cat
1145,Lenovo,Notebook,15.6,0,Intel,Core i7,2.7,8,0,1024.0,HDD,Nvidia, GeForce 940MX,,2.2,37776.0,141.21199808219862,Non-touch
1146,HP,Notebook,15.6,0,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.9,30849.0,100.45466986113651,Non-touch
1147,Lenovo,Notebook,15.6,0,AMD,E-Series 9000,2.2,4,0,500.0,HDD,AMD, Radeon R2 Graphics,windows,2.2,15931.0,100.45466986113651,Non-touch
1148,Acer,Notebook,17.3,0,Intel,Core i3,2.0,8,0,1024.0,HDD,Nvidia, GeForce 940MX,windows,3.3,33513.0,106.11306214269258,Non-touch
1149,Asus,Notebook,14.0,0,Intel,Core i3,2.4,4,0,256.0,SSD,Intel, HD Graphics 620,windows,2.0,40972.0,157.3505121487356,Non-touch
1150,Asus,Gaming,15.6,0,Intel,Core i7,2.8,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1070,windows,2.2,130483.0,141.21199808219862,Non-touch
1151,Lenovo,Notebook,15.6,0,Intel,Core i7,2.5,4,0,1024.0,Hybrid,Intel, HD Graphics 520,windows,2.3,43956.0,141.21199808219862,Non-touch
1152,Apple,Ultrabook,12.0,0,Intel,Core M,1.2,8,0,512.0,Flash Storage,Intel, HD Graphics 515,macos,0.9,68145.0,202.37276851499232,Non-touch
1153,Asus,Notebook,15.6,0,Intel,Core i7,2.8,16,1024,128.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.2,93187.0,141.21199808219862,Non-touch
1154,MSI,Gaming,17.3,0,Intel,Core i7,2.6,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.4,103842.0,127.33567457123111,Non-touch
1155,Dell,2 in 1 Convertible,15.6,1,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,windows,2.2,53227.0,141.21199808219862,Touchscreen
1156,Asus,Gaming,17.3,0,Intel,Core i7,2.8,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.9,103843.0,127.33567457123111,Non-touch
1157,Lenovo,Gaming,15.6,0,Intel,Core i7,2.6,16,0,512.0,SSD,Nvidia, GeForce GTX 960,windows,3.3,69530.0,141.21199808219862,Non-touch
1158,Acer,Netbook,11.6,0,Intel,Celeron Dual,1.5,2,0,32.0,SSD,Intel, HD Graphics,other,1.3,9271.0,135.0942111925629,Non-touch
1159,MSI,Gaming,15.6,0,Intel,Core i7,2.6,16,1024,128.0,Hybrid,Nvidia, GeForce GTX 970M,windows,1.9,114732.0,141.21199808219862,Non-touch
1160,HP,Notebook,15.6,0,Intel,Core i3,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,2.1,34632.0,100.45466986113651,Non-touch
1161,Acer,Notebook,17.3,0,Intel,Core i3,2.0,4,0,1024.0,HDD,Nvidia, GeForce 940MX,windows,3.3,31861.0,106.11306214269258,Non-touch
1162,Dell,Notebook,15.6,0,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,windows,2.2,39960.0,141.21199808219862,Non-touch
1163,Lenovo,Notebook,17.3,0,Intel,Core i5,2.5,8,0,1024.0,HDD,Intel, HD Graphics 620,,2.8,28718.0,106.11306214269258,Non-touch
1164,HP,Notebook,14.0,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,1.5,54931.0,157.3505121487356,Non-touch
1165,Lenovo,Gaming,15.6,0,Intel,Core i7,2.6,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 960<U+039C>,windows,2.6,67772.0,141.21199808219862,Non-touch
1166,HP,Workstation,15.6,0,Intel,Core i7,2.5,8,0,256.0,SSD,AMD, FirePro W4190M,windows,1.9,79654.0,141.21199808219862,Non-touch
1167,Acer,2 in 1 Convertible,14.0,1,Intel,Core i7,1.3,8,0,256.0,SSD,Intel, HD Graphics 615,windows,1.2,61219.0,157.3505121487356,Touchscreen
1168,Lenovo,Notebook,15.6,0,Intel,Core i7,2.6,8,0,256.0,SSD,Intel, HD Graphics 520,windows,2.3,81465.0,141.21199808219862,Non-touch
1169,MSI,Gaming,15.6,0,Intel,Core i7,2.6,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.2,78647.0,141.21199808219862,Non-touch
1170,Lenovo,Notebook,14.0,0,Intel,Core i5,2.3,8,0,180.0,SSD,Intel, HD Graphics 520,windows,1.7,63883.0,157.3505121487356,Non-touch
1171,HP,Notebook,15.6,0,AMD,A12-Series 9720P,2.7,6,0,1024.0,HDD,AMD, Radeon 530,windows,2.1,28185.0,141.21199808219862,Non-touch
1172,Dell,Ultrabook,12.5,1,Intel,Core i5,2.4,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.3,91288.0,176.23257360658386,Touchscreen
1173,HP,Notebook,13.3,0,Intel,Pentium Dual,1.5,4,0,32.0,Flash Storage,Intel, HD Graphics 515,other,1.3,32767.0,202.37276851499232,Non-touch
1174,Dell,2 in 1 Convertible,15.0,1,Intel,Core i3,2.4,4,0,500.0,HDD,Intel, HD Graphics 620,windows,2.1,27120.0,146.86047800548656,Touchscreen
1175,Acer,Notebook,15.6,0,AMD,A8-Series 7410,2.2,4,0,500.0,HDD,AMD, Radeon R5,windows,2.4,20619.0,100.45466986113651,Non-touch
1176,Asus,Notebook,15.6,0,Intel,Pentium Quad,1.6,4,0,1024.0,HDD,Intel, HD Graphics 405,windows,2.7,16464.0,100.45466986113651,Non-touch
1177,Dell,Notebook,15.6,0,Intel,Pentium Quad,1.6,4,0,500.0,HDD,Intel, HD Graphics,linux,2.2,20965.0,100.45466986113651,Non-touch
1178,Dell,Ultrabook,13.3,1,Intel,Core i7,2.7,8,0,256.0,SSD,Intel, HD Graphics 620,windows,1.3,78695.0,202.37276851499232,Touchscreen
1179,Dell,Notebook,15.6,0,Intel,Core i5,2.5,4,0,1024.0,HDD,Intel, HD Graphics 520,linux,2.2,27805.0,100.45466986113651,Non-touch
1180,Lenovo,Gaming,15.6,1,Intel,Core i7,2.6,16,1024,128.0,Hybrid,Nvidia, GeForce GTX 960M,windows,2.6,54825.0,141.21199808219862,Touchscreen
1181,HP,Notebook,15.6,0,Intel,Core i3,2.0,4,0,1024.0,HDD,Intel, HD Graphics 520,,1.9,18434.0,100.45466986113651,Non-touch
1182,MSI,Gaming,15.6,0,Intel,Core i7,2.8,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 1050,windows,2.2,61219.0,141.21199808219862,Non-touch
1183,Asus,Gaming,17.3,0,Intel,Core i7,2.8,8,1024,256.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.7,85195.0,127.33567457123111,Non-touch
1184,Lenovo,Netbook,12.5,1,Intel,Core i7,2.5,16,0,512.0,SSD,Intel, HD Graphics 520,windows,1.3,87912.0,176.23257360658386,Touchscreen
1185,Razer,Gaming,14.0,0,Intel,Core i7,2.8,16,0,1024.0,SSD,Nvidia, GeForce GTX 1060,windows,2.0,186427.0,157.3505121487356,Non-touch
1186,Dell,Ultrabook,13.3,0,Intel,Core i5,1.6,4,0,256.0,SSD,AMD, Radeon 530,windows,1.4,43602.0,165.6321180513006,Non-touch
1187,Dell,Notebook,15.6,1,Intel,Core i3,2.4,8,0,1024.0,HDD,Intel, HD Graphics 620,windows,2.3,24989.0,100.45466986113651,Touchscreen
1188,HP,Netbook,12.5,0,Intel,Core i5,2.3,4,0,128.0,SSD,Intel, HD Graphics 520,windows,2.4,85195.0,125.36742798669837,Non-touch
1189,MSI,Gaming,17.3,0,Intel,Core i7,2.8,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1060,windows,2.7,85141.0,127.33567457123111,Non-touch
1190,Apple,Ultrabook,11.6,0,Intel,Core i5,1.6,4,0,256.0,Flash Storage,Intel, HD Graphics 6000,macos,1.1,51096.0,135.0942111925629,Non-touch
1191,HP,Notebook,15.6,0,Intel,Core i3,2.0,4,0,1024.0,HDD,Intel, HD Graphics 520,windows,2.1,25468.0,141.21199808219862,Non-touch
1192,HP,Ultrabook,14.0,0,Intel,Core i7,2.5,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.5,117120.0,202.37276851499232,Non-touch
1193,Dell,Notebook,15.6,0,Intel,Core i5,2.3,4,0,500.0,HDD,Intel, HD Graphics 520,windows,2.2,39267.0,100.45466986113651,Non-touch
1194,Acer,Notebook,15.6,0,Intel,Core i5,2.5,8,1024,256.0,Hybrid,Nvidia, GeForce GTX 950M,windows,2.4,42571.0,141.21199808219862,Non-touch
1195,MSI,Gaming,15.6,0,Intel,Core i7,2.6,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 960M,windows,2.3,62284.0,141.21199808219862,Non-touch
1196,Dell,Notebook,15.6,0,Intel,Core i5,2.5,8,0,1024.0,HDD,AMD, Radeon R7 M445,windows,2.4,34035.0,141.21199808219862,Non-touch
1197,Lenovo,2 in 1 Convertible,14.0,1,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.4,87219.0,202.37276851499232,Touchscreen
1198,Lenovo,Notebook,13.3,0,Intel,Core i7,2.7,16,0,512.0,SSD,Intel, HD Graphics 620,windows,1.4,79867.0,165.6321180513006,Non-touch
1199,Lenovo,Notebook,15.6,0,AMD,A12-Series 9720P,3.6,6,0,256.0,SSD,AMD, Radeon 530,windows,2.2,31839.0,141.21199808219862,Non-touch
1200,Asus,Ultrabook,13.3,0,Intel,Core i7,2.5,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.5,68198.0,165.6321180513006,Non-touch
1201,Acer,Notebook,15.6,0,Intel,Core i3,2.0,4,0,500.0,HDD,Intel, HD Graphics 520,linux,2.4,19277.0,100.45466986113651,Non-touch
1202,Dell,2 in 1 Convertible,17.3,1,Intel,Core i7,2.7,16,0,512.0,SSD,Nvidia, GeForce 940MX,windows,2.8,95851.0,127.33567457123111,Touchscreen
1203,HP,Notebook,14.0,0,Intel,Core i5,2.3,4,0,256.0,SSD,Intel, HD Graphics 520,windows,1.5,58607.0,157.3505121487356,Non-touch
1204,Lenovo,Ultrabook,15.6,0,Intel,Core i7,2.7,6,0,256.0,SSD,Nvidia, GeForce 920M,windows,1.5,44276.0,141.21199808219862,Non-touch
1205,Dell,Notebook,14.0,0,Intel,Core i5,2.5,4,0,500.0,HDD,Intel, HD Graphics 620,windows,1.6,46620.0,111.93520355955211,Non-touch
1206,Dell,Notebook,15.6,0,Intel,Core i7,2.7,8,0,256.0,SSD,Nvidia, GeForce GT 940MX,linux,2.0,47686.0,141.21199808219862,Non-touch
1207,Asus,Gaming,15.6,0,Intel,Core i7,2.6,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1070,windows,2.3,123876.0,141.21199808219862,Non-touch
1208,Acer,Notebook,15.6,0,Intel,Celeron Dual,2.0,4,0,500.0,HDD,Intel, HD Graphics 500,windows,2.1,17742.0,100.45466986113651,Non-touch
1209,Lenovo,Notebook,15.6,0,Intel,Core i5,2.5,8,0,256.0,SSD,Intel, HD Graphics 620,,2.3,30529.0,141.21199808219862,Non-touch
1210,HP,Notebook,15.6,0,Intel,Core i7,2.6,6,0,1024.0,HDD,Nvidia, GeForce GTX 960M,windows,2.2,42571.0,141.21199808219862,Non-touch
1211,Dell,2 in 1 Convertible,13.3,1,Intel,Core i5,1.2,8,0,256.0,SSD,Intel, HD Graphics 615,windows,1.2,96597.0,202.37276851499232,Touchscreen
1212,Dell,Notebook,15.6,0,Intel,Pentium Quad,1.6,4,0,500.0,HDD,Intel, HD Graphics,linux,2.2,17263.0,100.45466986113651,Non-touch
1213,Asus,Gaming,15.6,0,Intel,Core i7,2.6,8,1024,256.0,Hybrid,Nvidia, GeForce GTX 960M,windows,2.6,48432.0,141.21199808219862,Non-touch
1214,HP,Notebook,15.6,0,AMD,A6-Series 9220,2.5,4,0,500.0,HDD,AMD, Radeon R4 Graphics,windows,1.9,21259.0,100.45466986113651,Non-touch
1215,Dell,2 in 1 Convertible,15.6,1,Intel,Core i7,2.7,16,0,512.0,SSD,Intel, HD Graphics 620,windows,2.1,62817.0,141.21199808219862,Touchscreen
1216,Acer,Notebook,15.6,0,Intel,Core i5,2.5,4,0,256.0,SSD,Nvidia, GeForce 940MX,windows,2.2,36816.0,141.21199808219862,Non-touch
1217,Dell,Ultrabook,13.3,1,Intel,Core i5,2.4,8,0,256.0,SSD,Intel, HD Graphics 520,linux,1.2,58555.0,202.37276851499232,Touchscreen
1218,Lenovo,Notebook,15.6,0,Intel,Core i3,2.3,6,0,128.0,SSD,Nvidia, GeForce 920MX,windows,2.4,30316.0,141.21199808219862,Non-touch
1219,Lenovo,Notebook,14.0,0,Intel,Core i5,2.3,8,0,256.0,SSD,Intel, HD Graphics 520,windows,1.9,57116.0,157.3505121487356,Non-touch
1220,Dell,Notebook,15.6,0,Intel,Pentium Quad,1.6,4,0,500.0,HDD,Intel, HD Graphics,windows,2.2,23656.0,100.45466986113651,Non-touch
1221,Asus,Notebook,15.6,0,Intel,Celeron Dual,1.1,4,0,1024.0,HDD,Intel, HD Graphics 500,windows,2.0,18062.0,100.45466986113651,Non-touch
1222,Asus,Gaming,17.3,0,Intel,Core i7,2.6,16,1024,128.0,Hybrid,Nvidia, GeForce GTX 970M,windows,4.0,101232.0,127.33567457123111,Non-touch
1223,Dell,Notebook,15.6,0,Intel,Core i3,2.0,4,0,500.0,HDD,Intel, HD Graphics 520,windows,2.3,26107.0,100.45466986113651,Non-touch
1224,Lenovo,Notebook,15.6,0,Intel,Core i7,2.5,8,0,1024.0,Hybrid,AMD, Radeon R5 M330,windows,2.3,47686.0,141.21199808219862,Non-touch
1225,MSI,Gaming,15.6,0,Intel,Core i7,2.6,8,1024,128.0,Hybrid,Nvidia, GeForce GTX 960M,windows,2.4,65481.0,141.21199808219862,Non-touch
1226,Acer,Gaming,17.3,0,Intel,Core i7,2.8,16,1024,256.0,Hybrid,Nvidia, GeForce GTX 1070,windows,4.2,138475.0,127.33567457123111,Non-touch
1227,Lenovo,Gaming,15.6,0,Intel,Core i5,2.5,8,0,1024.0,HDD,Nvidia, GeForce GTX 1050,windows,2.4,43636.0,141.21199808219862,Non-touch
1228,Lenovo,2 in 1 Convertible,14.0,1,Intel,Core i5,2.3,4,0,128.0,SSD,Intel, HD Graphics 520,windows,1.8,44383.0,157.3505121487356,Touchscreen
1229,Samsung,2 in 1 Convertible,12.3,1,Samsung,Cortex A72&A53,2.0,4,0,32.0,Flash Storage,ARM, Mali T860 MP4,other,1.2,35112.0,202.37276851499232,Touchscreen
1230,HP,Notebook,15.6,0,Intel,Core i5,2.5,4,0,500.0,HDD,Intel, HD Graphics 620,windows,1.9,25841.0,100.45466986113651,Non-touch
1231,Asus,Ultrabook,13.3,0,Intel,Core M,0.9,8,0,512.0,SSD,Intel, HD Graphics 515,windows,1.2,38841.0,165.6321180513006,Non-touch
1232,Dell,Notebook,15.6,0,Intel,Core i3,2.4,6,0,1024.0,HDD,Intel, HD Graphics 620,windows,2.3,24456.0,100.45466986113651,Non-touch
1233,Acer,Notebook,15.6,0,Intel,Celeron Dual,1.6,4,0,500.0,HDD,Intel, HD Graphics 400,linux,2.4,15398.0,100.45466986113651,Non-touch
1234,Apple,Ultrabook,12.0,0,Intel,Core M,1.1,8,0,256.0,Flash Storage,Intel, HD Graphics 5300,macos,0.9,61965.0,202.37276851499232,Non-touch
1235,Dell,Notebook,15.6,0,Intel,Celeron Dual,1.6,2,0,500.0,HDD,Intel, HD Graphics,windows,2.2,20193.0,100.45466986113651,Non-touch
1236,Lenovo,Notebook,15.6,0,Intel,Core i7,2.6,8,0,1024.0,HDD,Nvidia, GeForce GTX 960M,windows,2.6,47899.0,141.21199808219862,Non-touch
1237,HP,Notebook,15.6,0,AMD,A9-Series 9410,2.9,6,0,1024.0,Hybrid,AMD, Radeon R7 M440,windows,2.0,29303.0,141.21199808219862,Non-touch
1238,Dell,Notebook,15.6,0,Intel,Core i7,2.7,8,0,1024.0,HDD,AMD, Radeon R5 M430,linux,2.3,42943.0,100.45466986113651,Non-touch
1239,HP,Netbook,11.6,0,Intel,Celeron Dual,1.6,2,0,32.0,Flash Storage,Intel, HD Graphics 400,windows,1.2,11136.0,135.0942111925629,Non-touch
1240,Asus,Notebook,15.6,0,Intel,Core i7,2.5,4,0,500.0,HDD,Nvidia, GeForce 920M,windows,2.2,38379.0,100.45466986113651,Non-touch
1241,Lenovo,2 in 1 Convertible,14.0,1,Intel,Core i7,2.5,4,0,128.0,SSD,Intel, HD Graphics 520,windows,1.8,33993.0,157.3505121487356,Touchscreen
1242,Lenovo,2 in 1 Convertible,13.3,1,Intel,Core i7,2.5,16,0,512.0,SSD,Intel, HD Graphics 520,windows,1.3,79867.0,202.37276851499232,Touchscreen
1243,Lenovo,Notebook,14.0,0,Intel,Celeron Dual,1.6,2,0,64.0,Flash Storage,Intel, HD Graphics,windows,1.5,12201.0,111.93520355955211,Non-touch
1244,HP,Notebook,15.6,0,Intel,Core i7,2.5,6,0,1024.0,HDD,AMD, Radeon R5 M330,windows,2.2,40706.0,100.45466986113651,Non-touch
